dham,date,month,day_of_week,day_of_season,is_weekend,is_festival,weather_code,pass_quota_pct,crowd_level
kedarnath,2014-06-16,6,0,47,0,1,1,0.9015,Extreme
badrinath,2014-06-16,6,0,47,0,1,1,1.0,Extreme
yamunotri,2014-06-17,6,1,48,0,0,0,0.4284,Medium
gangotri,2014-06-17,6,1,48,0,0,0,0.5133,Medium
kedarnath,2014-06-17,6,1,48,0,0,0,0.5454,Medium
badrinath,2014-06-17,6,1,48,0,0,0,0.6169,Medium
yamunotri,2014-06-18,6,2,49,0,0,1,0.9097,Extreme
gangotri,2014-06-18,6,2,49,0,0,1,0.9662,Extreme
kedarnath,2014-06-18,6,2,49,0,0,1,0.9836,Extreme
badrinath,2014-06-18,6,2,49,0,0,1,0.8983,Extreme
yamunotri,2014-06-19,6,3,50,0,0,0,0.3755,Low
gangotri,2014-06-19,6,3,50,0,0,0,0.5212,Medium
kedarnath,2014-06-19,6,3,50,0,0,0,0.5606,Medium
badrinath,2014-06-19,6,3,50,0,0,0,0.6841,High
yamunotri,2014-06-20,6,4,51,0,0,1,0.6679,High
gangotri,2014-06-20,6,4,51,0,0,1,0.961,Extreme
kedarnath,2014-06-20,6,4,51,0,0,1,0.6681,High
badrinath,2014-06-20,6,4,51,0,0,1,0.9639,Extreme
yamunotri,2014-06-21,6,5,52,1,0,1,1.0,Extreme
gangotri,2014-06-21,6,5,52,1,0,1,0.9451,Extreme
kedarnath,2014-06-21,6,5,52,1,0,1,0.7668,High
badrinath,2014-06-21,6,5,52,1,0,1,0.7323,High
yamunotri,2014-06-22,6,6,53,1,0,1,0.8818,Extreme
gangotri,2014-06-22,6,6,53,1,0,1,0.8607,Extreme
kedarnath,2014-06-22,6,6,53,1,0,1,1.0,Extreme
badrinath,2014-06-22,6,6,53,1,0,1,0.7923,High
yamunotri,2014-06-23,6,0,54,0,0,1,0.7923,High
gangotri,2014-06-23,6,0,54,0,0,1,0.7561,High
kedarnath,2014-06-23,6,0,54,0,0,1,0.6731,High
badrinath,2014-06-23,6,0,54,0,0,1,0.9896,Extreme
yamunotri,2014-06-24,6,1,55,0,0,1,0.834,High
gangotri,2014-06-24,6,1,55,0,0,1,0.728,High
kedarnath,2014-06-24,6,1,55,0,0,1,0.9339,Extreme
badrinath,2014-06-24,6,1,55,0,0,1,0.9265,Extreme
yamunotri,2014-06-25,6,2,56,0,1,1,0.8973,Extreme
gangotri,2014-06-25,6,2,56,0,1,1,0.8337,High
kedarnath,2014-06-25,6,2,56,0,1,1,1.0,Extreme
badrinath,2014-06-25,6,2,56,0,1,1,0.8724,Extreme
yamunotri,2014-06-26,6,3,57,0,0,2,0.7649,High
gangotri,2014-06-26,6,3,57,0,0,2,0.6186,Medium
kedarnath,2014-06-26,6,3,57,0,0,2,0.8333,High
badrinath,2014-06-26,6,3,57,0,0,1,0.7969,High
yamunotri,2014-06-27,6,4,58,0,0,1,0.872,Extreme
gangotri,2014-06-27,6,4,58,0,0,1,0.7774,High
kedarnath,2014-06-27,6,4,58,0,0,1,0.9444,Extreme
badrinath,2014-06-27,6,4,58,0,0,1,0.7304,High
yamunotri,2014-06-28,6,5,59,1,0,1,1.0,Extreme
gangotri,2014-06-28,6,5,59,1,0,1,1.0,Extreme
kedarnath,2014-06-28,6,5,59,1,0,1,0.8096,High
badrinath,2014-06-28,6,5,59,1,0,1,0.8285,High
yamunotri,2014-06-29,6,6,60,1,0,1,0.8135,High
gangotri,2014-06-29,6,6,60,1,0,1,1.0,Extreme
kedarnath,2014-06-29,6,6,60,1,0,1,0.7317,High
badrinath,2014-06-29,6,6,60,1,0,1,0.7629,High
yamunotri,2014-06-30,6,0,61,0,0,1,0.7356,High
gangotri,2014-06-30,6,0,61,0,0,1,0.8191,High
kedarnath,2014-06-30,6,0,61,0,0,1,0.9992,Extreme
badrinath,2014-06-30,6,0,61,0,0,1,0.8098,High
yamunotri,2014-07-01,7,1,62,0,0,0,0.2089,Low
gangotri,2014-07-01,7,1,62,0,0,0,0.0312,Low
kedarnath,2014-07-01,7,1,62,0,0,0,0.2345,Low
badrinath,2014-07-01,7,1,62,0,0,0,0.1687,Low
yamunotri,2014-07-02,7,2,63,0,0,0,0.0464,Low
gangotri,2014-07-02,7,2,63,0,0,0,0.0666,Low
kedarnath,2014-07-02,7,2,63,0,0,0,0.206,Low
badrinath,2014-07-02,7,2,63,0,0,0,0.0382,Low
yamunotri,2014-07-03,7,3,64,0,0,2,0.3133,Low
gangotri,2014-07-03,7,3,64,0,0,2,0.3143,Low
kedarnath,2014-07-03,7,3,64,0,0,2,0.2504,Low
badrinath,2014-07-03,7,3,64,0,0,2,0.3372,Low
yamunotri,2014-07-04,7,4,65,0,0,0,0.1487,Low
gangotri,2014-07-04,7,4,65,0,0,0,0.1345,Low
kedarnath,2014-07-04,7,4,65,0,0,0,0.1716,Low
badrinath,2014-07-04,7,4,65,0,0,0,0.2468,Low
yamunotri,2014-07-05,7,5,66,1,0,2,0.363,Low
gangotri,2014-07-05,7,5,66,1,0,2,0.4951,Medium
kedarnath,2014-07-05,7,5,66,1,0,2,0.3882,Low
badrinath,2014-07-05,7,5,66,1,0,2,0.3474,Low
yamunotri,2014-07-06,7,6,67,1,0,0,0.1809,Low
gangotri,2014-07-06,7,6,67,1,0,0,0.0689,Low
kedarnath,2014-07-06,7,6,67,1,0,2,0.5486,Medium
badrinath,2014-07-06,7,6,67,1,0,2,0.5533,Medium
yamunotri,2014-07-07,7,0,68,0,0,1,0.5469,Medium
gangotri,2014-07-07,7,0,68,0,0,1,0.2607,Low
kedarnath,2014-07-07,7,0,68,0,0,1,0.4032,Medium
badrinath,2014-07-07,7,0,68,0,0,1,0.2683,Low
yamunotri,2014-07-08,7,1,69,0,0,0,0.1831,Low
gangotri,2014-07-08,7,1,69,0,0,0,0.0559,Low
kedarnath,2014-07-08,7,1,69,0,0,0,0.0107,Low
badrinath,2014-07-08,7,1,69,0,0,0,0.0437,Low
yamunotri,2014-07-09,7,2,70,0,0,0,0.01,Low
gangotri,2014-07-09,7,2,70,0,0,0,0.01,Low
kedarnath,2014-07-09,7,2,70,0,0,2,0.4502,Medium
badrinath,2014-07-09,7,2,70,0,0,0,0.01,Low
yamunotri,2014-07-10,7,3,71,0,0,2,0.349,Low
gangotri,2014-07-10,7,3,71,0,0,2,0.3505,Low
kedarnath,2014-07-10,7,3,71,0,0,2,0.2518,Low
badrinath,2014-07-10,7,3,71,0,0,2,0.3278,Low
yamunotri,2014-07-11,7,4,72,0,0,2,0.4196,Medium
gangotri,2014-07-11,7,4,72,0,0,2,0.2723,Low
kedarnath,2014-07-11,7,4,72,0,0,0,0.01,Low
badrinath,2014-07-11,7,4,72,0,0,2,0.4529,Medium
yamunotri,2014-07-12,7,5,73,1,0,0,0.0609,Low
gangotri,2014-07-12,7,5,73,1,0,0,0.299,Low
kedarnath,2014-07-12,7,5,73,1,0,0,0.2353,Low
badrinath,2014-07-12,7,5,73,1,0,0,0.2696,Low
yamunotri,2014-07-13,7,6,74,1,0,0,0.3035,Low
gangotri,2014-07-13,7,6,74,1,0,0,0.1627,Low
kedarnath,2014-07-13,7,6,74,1,0,0,0.2784,Low
badrinath,2014-07-13,7,6,74,1,0,0,0.0732,Low
yamunotri,2014-07-14,7,0,75,0,0,0,0.0761,Low
gangotri,2014-07-14,7,0,75,0,0,0,0.2068,Low
kedarnath,2014-07-14,7,0,75,0,0,0,0.1967,Low
badrinath,2014-07-14,7,0,75,0,0,0,0.1407,Low
yamunotri,2014-07-15,7,1,76,0,0,2,0.4733,Medium
gangotri,2014-07-15,7,1,76,0,0,2,0.2731,Low
kedarnath,2014-07-15,7,1,76,0,0,2,0.4554,Medium
badrinath,2014-07-15,7,1,76,0,0,2,0.2089,Low
yamunotri,2014-07-16,7,2,77,0,0,1,0.5289,Medium
gangotri,2014-07-16,7,2,77,0,0,0,0.2175,Low
kedarnath,2014-07-16,7,2,77,0,0,0,0.2465,Low
badrinath,2014-07-16,7,2,77,0,0,0,0.0125,Low
yamunotri,2014-07-17,7,3,78,0,0,1,0.4195,Medium
gangotri,2014-07-17,7,3,78,0,0,1,0.3461,Low
kedarnath,2014-07-17,7,3,78,0,0,1,0.5242,Medium
badrinath,2014-07-17,7,3,78,0,0,1,0.4733,Medium
yamunotri,2014-07-18,7,4,79,0,0,0,0.0732,Low
gangotri,2014-07-18,7,4,79,0,0,0,0.2114,Low
kedarnath,2014-07-18,7,4,79,0,0,0,0.0714,Low
badrinath,2014-07-18,7,4,79,0,0,0,0.1322,Low
yamunotri,2014-07-19,7,5,80,1,0,0,0.2137,Low
gangotri,2014-07-19,7,5,80,1,0,0,0.2803,Low
kedarnath,2014-07-19,7,5,80,1,0,2,0.3383,Low
badrinath,2014-07-19,7,5,80,1,0,0,0.188,Low
yamunotri,2014-07-20,7,6,81,1,0,0,0.119,Low
gangotri,2014-07-20,7,6,81,1,0,0,0.2761,Low
kedarnath,2014-07-20,7,6,81,1,0,0,0.0462,Low
badrinath,2014-07-20,7,6,81,1,0,0,0.3291,Low
yamunotri,2014-07-21,7,0,82,0,0,0,0.1571,Low
gangotri,2014-07-21,7,0,82,0,0,0,0.01,Low
kedarnath,2014-07-21,7,0,82,0,0,0,0.0381,Low
badrinath,2014-07-21,7,0,82,0,0,0,0.2049,Low
yamunotri,2014-07-22,7,1,83,0,0,1,0.3342,Low
gangotri,2014-07-22,7,1,83,0,0,1,0.3047,Low
kedarnath,2014-07-22,7,1,83,0,0,1,0.465,Medium
badrinath,2014-07-22,7,1,83,0,0,1,0.318,Low
yamunotri,2014-07-23,7,2,84,0,0,0,0.2133,Low
gangotri,2014-07-23,7,2,84,0,0,0,0.01,Low
kedarnath,2014-07-23,7,2,84,0,0,0,0.0981,Low
badrinath,2014-07-23,7,2,84,0,0,0,0.0645,Low
yamunotri,2014-07-24,7,3,85,0,0,0,0.01,Low
gangotri,2014-07-24,7,3,85,0,0,0,0.01,Low
kedarnath,2014-07-24,7,3,85,0,0,1,0.3573,Low
badrinath,2014-07-24,7,3,85,0,0,0,0.2401,Low
yamunotri,2014-07-25,7,4,86,0,0,0,0.1901,Low
gangotri,2014-07-25,7,4,86,0,0,0,0.1903,Low
kedarnath,2014-07-25,7,4,86,0,0,0,0.1591,Low
badrinath,2014-07-25,7,4,86,0,0,0,0.0853,Low
yamunotri,2014-07-26,7,5,87,1,0,2,0.3892,Low
gangotri,2014-07-26,7,5,87,1,0,2,0.321,Low
kedarnath,2014-07-26,7,5,87,1,0,2,0.5022,Medium
badrinath,2014-07-26,7,5,87,1,0,2,0.5586,Medium
yamunotri,2014-07-27,7,6,88,1,0,0,0.1285,Low
gangotri,2014-07-27,7,6,88,1,0,0,0.2339,Low
kedarnath,2014-07-27,7,6,88,1,0,0,0.1451,Low
badrinath,2014-07-27,7,6,88,1,0,0,0.1755,Low
yamunotri,2014-07-28,7,0,89,0,0,0,0.01,Low
gangotri,2014-07-28,7,0,89,0,0,1,0.5352,Medium
kedarnath,2014-07-28,7,0,89,0,0,1,0.4375,Medium
badrinath,2014-07-28,7,0,89,0,0,1,0.2522,Low
yamunotri,2014-07-29,7,1,90,0,0,0,0.1028,Low
gangotri,2014-07-29,7,1,90,0,0,1,0.4365,Medium
kedarnath,2014-07-29,7,1,90,0,0,1,0.5335,Medium
badrinath,2014-07-29,7,1,90,0,0,1,0.3095,Low
yamunotri,2014-07-30,7,2,91,0,0,0,0.01,Low
gangotri,2014-07-30,7,2,91,0,0,0,0.01,Low
kedarnath,2014-07-30,7,2,91,0,0,0,0.01,Low
badrinath,2014-07-30,7,2,91,0,0,0,0.01,Low
yamunotri,2014-07-31,7,3,92,0,0,0,0.01,Low
gangotri,2014-07-31,7,3,92,0,0,0,0.01,Low
kedarnath,2014-07-31,7,3,92,0,0,0,0.0636,Low
badrinath,2014-07-31,7,3,92,0,0,0,0.1228,Low
yamunotri,2014-08-01,8,4,93,0,1,0,0.1061,Low
gangotri,2014-08-01,8,4,93,0,1,0,0.2504,Low
kedarnath,2014-08-01,8,4,93,0,1,2,0.3701,Low
badrinath,2014-08-01,8,4,93,0,1,0,0.3664,Low
yamunotri,2014-08-02,8,5,94,1,0,0,0.2574,Low
gangotri,2014-08-02,8,5,94,1,0,0,0.2899,Low
kedarnath,2014-08-02,8,5,94,1,0,0,0.0904,Low
badrinath,2014-08-02,8,5,94,1,0,0,0.206,Low
yamunotri,2014-08-03,8,6,95,1,0,0,0.0862,Low
gangotri,2014-08-03,8,6,95,1,0,0,0.2348,Low
kedarnath,2014-08-03,8,6,95,1,0,0,0.3168,Low
badrinath,2014-08-03,8,6,95,1,0,0,0.035,Low
yamunotri,2014-08-04,8,0,96,0,0,0,0.1664,Low
gangotri,2014-08-04,8,0,96,0,0,0,0.0435,Low
kedarnath,2014-08-04,8,0,96,0,0,0,0.0915,Low
badrinath,2014-08-04,8,0,96,0,0,0,0.0629,Low
yamunotri,2014-08-05,8,1,97,0,1,0,0.113,Low
gangotri,2014-08-05,8,1,97,0,1,0,0.3389,Low
kedarnath,2014-08-05,8,1,97,0,1,0,0.2806,Low
badrinath,2014-08-05,8,1,97,0,1,1,0.6029,Medium
yamunotri,2014-08-06,8,2,98,0,0,0,0.0703,Low
gangotri,2014-08-06,8,2,98,0,0,0,0.01,Low
kedarnath,2014-08-06,8,2,98,0,0,0,0.2279,Low
badrinath,2014-08-06,8,2,98,0,0,0,0.1681,Low
yamunotri,2014-08-07,8,3,99,0,1,0,0.3216,Low
gangotri,2014-08-07,8,3,99,0,1,0,0.2354,Low
kedarnath,2014-08-07,8,3,99,0,1,0,0.242,Low
badrinath,2014-08-07,8,3,99,0,1,0,0.2629,Low
yamunotri,2014-08-08,8,4,100,0,0,2,0.3174,Low
gangotri,2014-08-08,8,4,100,0,0,0,0.2333,Low
kedarnath,2014-08-08,8,4,100,0,0,0,0.178,Low
badrinath,2014-08-08,8,4,100,0,0,0,0.0562,Low
yamunotri,2014-08-09,8,5,101,1,0,2,0.4212,Medium
gangotri,2014-08-09,8,5,101,1,0,2,0.5419,Medium
kedarnath,2014-08-09,8,5,101,1,0,2,0.4955,Medium
badrinath,2014-08-09,8,5,101,1,0,2,0.5092,Medium
yamunotri,2014-08-10,8,6,102,1,0,2,0.4934,Medium
gangotri,2014-08-10,8,6,102,1,0,2,0.4028,Medium
kedarnath,2014-08-10,8,6,102,1,0,2,0.3113,Low
badrinath,2014-08-10,8,6,102,1,0,2,0.3548,Low
yamunotri,2014-08-11,8,0,103,0,0,2,0.3733,Low
gangotri,2014-08-11,8,0,103,0,0,2,0.304,Low
kedarnath,2014-08-11,8,0,103,0,0,2,0.2893,Low
badrinath,2014-08-11,8,0,103,0,0,2,0.2903,Low
yamunotri,2014-08-12,8,1,104,0,0,2,0.3871,Low
gangotri,2014-08-12,8,1,104,0,0,2,0.2674,Low
kedarnath,2014-08-12,8,1,104,0,0,2,0.2847,Low
badrinath,2014-08-12,8,1,104,0,0,2,0.3238,Low
yamunotri,2014-08-13,8,2,105,0,0,2,0.3511,Low
gangotri,2014-08-13,8,2,105,0,0,2,0.3871,Low
kedarnath,2014-08-13,8,2,105,0,0,2,0.2805,Low
badrinath,2014-08-13,8,2,105,0,0,2,0.2023,Low
yamunotri,2014-08-14,8,3,106,0,0,0,0.01,Low
gangotri,2014-08-14,8,3,106,0,0,0,0.1146,Low
kedarnath,2014-08-14,8,3,106,0,0,0,0.0657,Low
badrinath,2014-08-14,8,3,106,0,0,0,0.01,Low
yamunotri,2014-08-15,8,4,107,0,0,2,0.238,Low
gangotri,2014-08-15,8,4,107,0,0,2,0.3863,Low
kedarnath,2014-08-15,8,4,107,0,0,2,0.3572,Low
badrinath,2014-08-15,8,4,107,0,0,2,0.3394,Low
yamunotri,2014-08-16,8,5,108,1,0,0,0.1733,Low
gangotri,2014-08-16,8,5,108,1,0,0,0.2974,Low
kedarnath,2014-08-16,8,5,108,1,0,0,0.0643,Low
badrinath,2014-08-16,8,5,108,1,0,0,0.2588,Low
yamunotri,2014-08-17,8,6,109,1,0,0,0.1824,Low
gangotri,2014-08-17,8,6,109,1,0,0,0.1433,Low
kedarnath,2014-08-17,8,6,109,1,0,0,0.2097,Low
badrinath,2014-08-17,8,6,109,1,0,0,0.2133,Low
yamunotri,2014-08-18,8,0,110,0,0,0,0.0932,Low
gangotri,2014-08-18,8,0,110,0,0,0,0.1441,Low
kedarnath,2014-08-18,8,0,110,0,0,0,0.0345,Low
badrinath,2014-08-18,8,0,110,0,0,0,0.1267,Low
yamunotri,2014-08-19,8,1,111,0,0,2,0.4446,Medium
gangotri,2014-08-19,8,1,111,0,0,0,0.01,Low
kedarnath,2014-08-19,8,1,111,0,0,2,0.3664,Low
badrinath,2014-08-19,8,1,111,0,0,2,0.2353,Low
yamunotri,2014-08-20,8,2,112,0,0,0,0.01,Low
gangotri,2014-08-20,8,2,112,0,0,0,0.1459,Low
kedarnath,2014-08-20,8,2,112,0,0,0,0.0703,Low
badrinath,2014-08-20,8,2,112,0,0,0,0.01,Low
yamunotri,2014-08-21,8,3,113,0,0,2,0.3207,Low
gangotri,2014-08-21,8,3,113,0,0,0,0.1918,Low
kedarnath,2014-08-21,8,3,113,0,0,0,0.205,Low
badrinath,2014-08-21,8,3,113,0,0,2,0.3732,Low
yamunotri,2014-08-22,8,4,114,0,0,0,0.1392,Low
gangotri,2014-08-22,8,4,114,0,0,0,0.0466,Low
kedarnath,2014-08-22,8,4,114,0,0,0,0.01,Low
badrinath,2014-08-22,8,4,114,0,0,0,0.2267,Low
yamunotri,2014-08-23,8,5,115,1,0,2,0.5097,Medium
gangotri,2014-08-23,8,5,115,1,0,2,0.4633,Medium
kedarnath,2014-08-23,8,5,115,1,0,2,0.3422,Low
badrinath,2014-08-23,8,5,115,1,0,2,0.5744,Medium
yamunotri,2014-08-24,8,6,116,1,0,2,0.477,Medium
gangotri,2014-08-24,8,6,116,1,0,2,0.3209,Low
kedarnath,2014-08-24,8,6,116,1,0,2,0.4818,Medium
badrinath,2014-08-24,8,6,116,1,0,2,0.3675,Low
yamunotri,2014-08-25,8,0,117,0,0,2,0.3783,Low
gangotri,2014-08-25,8,0,117,0,0,2,0.4426,Medium
kedarnath,2014-08-25,8,0,117,0,0,2,0.3169,Low
badrinath,2014-08-25,8,0,117,0,0,2,0.4988,Medium
yamunotri,2014-08-26,8,1,118,0,0,0,0.01,Low
gangotri,2014-08-26,8,1,118,0,0,0,0.165,Low
kedarnath,2014-08-26,8,1,118,0,0,0,0.1168,Low
badrinath,2014-08-26,8,1,118,0,0,0,0.01,Low
yamunotri,2014-08-27,8,2,119,0,0,0,0.1148,Low
gangotri,2014-08-27,8,2,119,0,0,0,0.01,Low
kedarnath,2014-08-27,8,2,119,0,0,0,0.1901,Low
badrinath,2014-08-27,8,2,119,0,0,0,0.2212,Low
yamunotri,2014-08-28,8,3,120,0,0,1,0.4152,Medium
gangotri,2014-08-28,8,3,120,0,0,1,0.4461,Medium
kedarnath,2014-08-28,8,3,120,0,0,1,0.5455,Medium
badrinath,2014-08-28,8,3,120,0,0,1,0.5433,Medium
yamunotri,2014-08-29,8,4,121,0,1,0,0.1085,Low
gangotri,2014-08-29,8,4,121,0,1,0,0.3323,Low
kedarnath,2014-08-29,8,4,121,0,1,0,0.262,Low
badrinath,2014-08-29,8,4,121,0,1,0,0.2143,Low
yamunotri,2014-08-30,8,5,122,1,0,0,0.0387,Low
gangotri,2014-08-30,8,5,122,1,0,0,0.2646,Low
kedarnath,2014-08-30,8,5,122,1,0,0,0.2475,Low
badrinath,2014-08-30,8,5,122,1,0,0,0.2825,Low
yamunotri,2014-08-31,8,6,123,1,0,0,0.1977,Low
gangotri,2014-08-31,8,6,123,1,0,0,0.2878,Low
kedarnath,2014-08-31,8,6,123,1,0,0,0.1841,Low
badrinath,2014-08-31,8,6,123,1,0,0,0.2873,Low
yamunotri,2014-09-01,9,0,124,0,0,1,0.6732,High
gangotri,2014-09-01,9,0,124,0,0,1,0.6842,High
kedarnath,2014-09-01,9,0,124,0,0,1,0.6001,Medium
badrinath,2014-09-01,9,0,124,0,0,1,0.5184,Medium
yamunotri,2014-09-02,9,1,125,0,0,2,0.5319,Medium
gangotri,2014-09-02,9,1,125,0,0,2,0.4386,Medium
kedarnath,2014-09-02,9,1,125,0,0,2,0.4693,Medium
badrinath,2014-09-02,9,1,125,0,0,2,0.7358,High
yamunotri,2014-09-03,9,2,126,0,0,2,0.7354,High
gangotri,2014-09-03,9,2,126,0,0,2,0.7458,High
kedarnath,2014-09-03,9,2,126,0,0,2,0.4381,Medium
badrinath,2014-09-03,9,2,126,0,0,1,0.4957,Medium
yamunotri,2014-09-04,9,3,127,0,0,2,0.4856,Medium
gangotri,2014-09-04,9,3,127,0,0,1,0.4585,Medium
kedarnath,2014-09-04,9,3,127,0,0,1,0.6479,Medium
badrinath,2014-09-04,9,3,127,0,0,1,0.5168,Medium
yamunotri,2014-09-05,9,4,128,0,0,1,0.4721,Medium
gangotri,2014-09-05,9,4,128,0,0,1,0.512,Medium
kedarnath,2014-09-05,9,4,128,0,0,1,0.4803,Medium
badrinath,2014-09-05,9,4,128,0,0,1,0.4669,Medium
yamunotri,2014-09-06,9,5,129,1,0,0,0.5618,Medium
gangotri,2014-09-06,9,5,129,1,0,0,0.3428,Low
kedarnath,2014-09-06,9,5,129,1,0,1,0.8471,High
badrinath,2014-09-06,9,5,129,1,0,0,0.5281,Medium
yamunotri,2014-09-07,9,6,130,1,0,1,0.7746,High
gangotri,2014-09-07,9,6,130,1,0,1,0.6953,High
kedarnath,2014-09-07,9,6,130,1,0,1,0.8042,High
badrinath,2014-09-07,9,6,130,1,0,1,0.6725,High
yamunotri,2014-09-08,9,0,131,0,0,2,0.5472,Medium
gangotri,2014-09-08,9,0,131,0,0,2,0.4327,Medium
kedarnath,2014-09-08,9,0,131,0,0,2,0.4154,Medium
badrinath,2014-09-08,9,0,131,0,0,2,0.5325,Medium
yamunotri,2014-09-09,9,1,132,0,0,1,0.69,High
gangotri,2014-09-09,9,1,132,0,0,1,0.5474,Medium
kedarnath,2014-09-09,9,1,132,0,0,2,0.7389,High
badrinath,2014-09-09,9,1,132,0,0,2,0.7086,High
yamunotri,2014-09-10,9,2,133,0,0,1,0.6515,High
gangotri,2014-09-10,9,2,133,0,0,1,0.6483,Medium
kedarnath,2014-09-10,9,2,133,0,0,2,0.6615,High
badrinath,2014-09-10,9,2,133,0,0,1,0.7665,High
yamunotri,2014-09-11,9,3,134,0,0,2,0.5689,Medium
gangotri,2014-09-11,9,3,134,0,0,1,0.729,High
kedarnath,2014-09-11,9,3,134,0,0,2,0.554,Medium
badrinath,2014-09-11,9,3,134,0,0,2,0.4907,Medium
yamunotri,2014-09-12,9,4,135,0,0,1,0.7346,High
gangotri,2014-09-12,9,4,135,0,0,1,0.4775,Medium
kedarnath,2014-09-12,9,4,135,0,0,1,0.7934,High
badrinath,2014-09-12,9,4,135,0,0,1,0.7964,High
yamunotri,2014-09-13,9,5,136,1,0,1,0.6376,Medium
gangotri,2014-09-13,9,5,136,1,0,1,0.7253,High
kedarnath,2014-09-13,9,5,136,1,0,1,0.6105,Medium
badrinath,2014-09-13,9,5,136,1,0,1,0.6168,Medium
yamunotri,2014-09-14,9,6,137,1,0,0,0.558,Medium
gangotri,2014-09-14,9,6,137,1,0,0,0.3626,Low
kedarnath,2014-09-14,9,6,137,1,0,0,0.3086,Low
badrinath,2014-09-14,9,6,137,1,0,0,0.3371,Low
yamunotri,2014-09-15,9,0,138,0,0,1,0.6756,High
gangotri,2014-09-15,9,0,138,0,0,1,0.4999,Medium
kedarnath,2014-09-15,9,0,138,0,0,1,0.5537,Medium
badrinath,2014-09-15,9,0,138,0,0,1,0.5574,Medium
yamunotri,2014-09-16,9,1,139,0,0,1,0.6448,Medium
gangotri,2014-09-16,9,1,139,0,0,1,0.6522,High
kedarnath,2014-09-16,9,1,139,0,0,1,0.6364,Medium
badrinath,2014-09-16,9,1,139,0,0,1,0.6503,High
yamunotri,2014-09-17,9,2,140,0,0,1,0.6445,Medium
gangotri,2014-09-17,9,2,140,0,0,1,0.6356,Medium
kedarnath,2014-09-17,9,2,140,0,0,1,0.4631,Medium
badrinath,2014-09-17,9,2,140,0,0,1,0.5428,Medium
yamunotri,2014-09-18,9,3,141,0,0,2,0.6597,High
gangotri,2014-09-18,9,3,141,0,0,2,0.6919,High
kedarnath,2014-09-18,9,3,141,0,0,2,0.5576,Medium
badrinath,2014-09-18,9,3,141,0,0,2,0.634,Medium
yamunotri,2014-09-19,9,4,142,0,0,2,0.4905,Medium
gangotri,2014-09-19,9,4,142,0,0,2,0.7224,High
kedarnath,2014-09-19,9,4,142,0,0,2,0.7132,High
badrinath,2014-09-19,9,4,142,0,0,2,0.4122,Medium
yamunotri,2014-09-20,9,5,143,1,0,1,0.7009,High
gangotri,2014-09-20,9,5,143,1,0,1,0.5677,Medium
kedarnath,2014-09-20,9,5,143,1,0,2,0.7646,High
badrinath,2014-09-20,9,5,143,1,0,1,0.7086,High
yamunotri,2014-09-21,9,6,144,1,0,0,0.3516,Low
gangotri,2014-09-21,9,6,144,1,0,0,0.4478,Medium
kedarnath,2014-09-21,9,6,144,1,0,0,0.4103,Medium
badrinath,2014-09-21,9,6,144,1,0,1,0.5736,Medium
yamunotri,2014-09-22,9,0,145,0,0,2,0.62,Medium
gangotri,2014-09-22,9,0,145,0,0,1,0.5522,Medium
kedarnath,2014-09-22,9,0,145,0,0,2,0.7434,High
badrinath,2014-09-22,9,0,145,0,0,2,0.6699,High
yamunotri,2014-09-23,9,1,146,0,0,1,0.7029,High
gangotri,2014-09-23,9,1,146,0,0,1,0.7834,High
kedarnath,2014-09-23,9,1,146,0,0,1,0.4775,Medium
badrinath,2014-09-23,9,1,146,0,0,1,0.4729,Medium
yamunotri,2014-09-24,9,2,147,0,0,2,0.6496,Medium
gangotri,2014-09-24,9,2,147,0,0,2,0.7487,High
kedarnath,2014-09-24,9,2,147,0,0,2,0.5652,Medium
badrinath,2014-09-24,9,2,147,0,0,2,0.7411,High
yamunotri,2014-09-25,9,3,148,0,0,2,0.5931,Medium
gangotri,2014-09-25,9,3,148,0,0,2,0.4981,Medium
kedarnath,2014-09-25,9,3,148,0,0,2,0.7345,High
badrinath,2014-09-25,9,3,148,0,0,2,0.5924,Medium
yamunotri,2014-09-26,9,4,149,0,0,1,0.5456,Medium
gangotri,2014-09-26,9,4,149,0,0,1,0.7114,High
kedarnath,2014-09-26,9,4,149,0,0,2,0.6017,Medium
badrinath,2014-09-26,9,4,149,0,0,1,0.6688,High
yamunotri,2014-09-27,9,5,150,1,0,2,0.5439,Medium
gangotri,2014-09-27,9,5,150,1,0,2,0.7334,High
kedarnath,2014-09-27,9,5,150,1,0,2,0.5653,Medium
badrinath,2014-09-27,9,5,150,1,0,2,0.5767,Medium
yamunotri,2014-09-28,9,6,151,1,0,2,0.7971,High
gangotri,2014-09-28,9,6,151,1,0,2,0.6266,Medium
kedarnath,2014-09-28,9,6,151,1,0,2,0.5312,Medium
badrinath,2014-09-28,9,6,151,1,0,2,0.8294,High
yamunotri,2014-09-29,9,0,152,0,0,1,0.6385,Medium
gangotri,2014-09-29,9,0,152,0,0,1,0.5049,Medium
kedarnath,2014-09-29,9,0,152,0,0,1,0.5259,Medium
badrinath,2014-09-29,9,0,152,0,0,0,0.3796,Low
yamunotri,2014-09-30,9,1,153,0,0,2,0.589,Medium
gangotri,2014-09-30,9,1,153,0,0,2,0.5011,Medium
kedarnath,2014-09-30,9,1,153,0,0,2,0.742,High
badrinath,2014-09-30,9,1,153,0,0,2,0.6551,High
yamunotri,2014-10-01,10,2,154,0,0,1,0.5217,Medium
gangotri,2014-10-01,10,2,154,0,0,1,0.4627,Medium
